week,show_type,title,ori_country,genre,release_date,is_NF_Ori,imdb_rating,rt_rating,country_chart,show_link,Continent,rel_yr,rel_mt
13,Movie,The Platform,Spain,Science Fiction,2020-03-20,True,73,0,POR,https://flixpatrol.com/title/the-platform,EUR,2020,3
13,TV Show,Freud,Austria,Drama,2020-03-15,True,67,50,POR,https://flixpatrol.com/title/freud,EUR,2020,3
37,Movie,The Emoji Movie,USA,Animated,2017-07-28,False,14,8,GTM,https://flixpatrol.com/title/the-emoji-movie,AME,2017,7
37,TV Show,Her Mother's Killer,Colombia,Unknown,2020-01-01,False,0,0,GTM,https://flixpatrol.com/title/her-mothers-killer,AME,2020,1
36,Movie,The Emoji Movie,USA,Animated,2017-07-28,False,14,8,GTM,https://flixpatrol.com/title/the-emoji-movie,AME,2017,7
36,TV Show,Cobra Kai,USA,Action,2018-05-02,False,88,94,GTM,https://flixpatrol.com/title/cobra-kai,AME,2018,5
35,Movie,Escape Plan,USA,Action,2013-11-13,False,68,49,GTM,https://flixpatrol.com/title/escape-plan,AME,2013,11
35,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,GTM,https://flixpatrol.com/title/lucifer,AME,2016,1
34,Movie,Project Power,USA,Action,2020-08-14,True,61,63,GTM,https://flixpatrol.com/title/project-power,AME,2020,8
34,TV Show,The Great Heist,Colombia,Unknown,2020-08-14,False,0,0,GTM,https://flixpatrol.com/title/the-great-heist,AME,2020,8
33,Movie,Work It,USA,Comedy,2020-08-07,True,61,0,GTM,https://flixpatrol.com/title/work-it-2020,AME,2020,8
33,TV Show,Dark Desire,Mexico,Drama,2020-07-15,True,75,0,GTM,https://flixpatrol.com/title/dark-desire,AME,2020,7
32,Movie,Wonder,USA,Drama,2017-11-13,False,80,93,GTM,https://flixpatrol.com/title/wonder,AME,2017,11
32,TV Show,Locked Up,Spain,Drama,2015-04-20,True,83,100,GTM,https://flixpatrol.com/title/locked-up,AME,2015,4
31,Movie,The Kissing Booth 2,United Kingdom,Romance,2020-07-24,True,62,28,GTM,https://flixpatrol.com/title/the-kissing-booth-2,AME,2020,7
31,TV Show,Dark Desire,Mexico,Drama,2020-07-15,True,75,0,GTM,https://flixpatrol.com/title/dark-desire,AME,2020,7
30,Movie,Spider-Man: Homecoming,USA,Superhero,2017-07-05,False,75,92,GTM,https://flixpatrol.com/title/spider-man-homecoming,AME,2017,7
30,TV Show,Dark Desire,Mexico,Drama,2020-07-15,True,75,0,GTM,https://flixpatrol.com/title/dark-desire,AME,2020,7
29,Movie,The Old Guard,USA,Superhero,2020-07-10,True,82,80,GTM,https://flixpatrol.com/title/the-old-guard,AME,2020,7
29,TV Show,Dark Desire,Mexico,Drama,2020-07-15,True,75,0,GTM,https://flixpatrol.com/title/dark-desire,AME,2020,7
28,Movie,American Assassin,USA,Action,2017-09-14,False,70,35,GTM,https://flixpatrol.com/title/american-assassin,AME,2017,9
28,TV Show,All For Love,Colombia,Drama,2020-01-07,True,68,0,GTM,https://flixpatrol.com/title/all-for-love-2020,AME,2020,1
27,Movie,Baby Driver,USA,Action,2017-06-28,False,78,92,GTM,https://flixpatrol.com/title/baby-driver,AME,2017,6
27,TV Show,Dark,Germany,Mystery,2017-12-01,True,87,94,GTM,https://flixpatrol.com/title/dark-2017,AME,2017,12
26,Movie,Wonder Woman,USA,Superhero,2017-05-30,False,75,93,GTM,https://flixpatrol.com/title/wonder-woman,AME,2017,5
26,TV Show,Yo soy Betty la fea,Colombia,Unknown,1999-10-25,False,81,0,GTM,https://flixpatrol.com/title/yo-soy-betty-la-fea,AME,1999,10
37,Movie,The Emoji Movie,USA,Animated,2017-07-28,False,14,8,DOM,https://flixpatrol.com/title/the-emoji-movie,AME,2017,7
37,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,DOM,https://flixpatrol.com/title/lucifer,AME,2016,1
36,Movie,Santana,South Africa,Action,2020-08-28,False,39,0,DOM,https://flixpatrol.com/title/santana,AME,2020,8
36,TV Show,Her Mother's Killer,Colombia,Unknown,2020-01-01,False,0,0,DOM,https://flixpatrol.com/title/her-mothers-killer,AME,2020,1
35,Movie,The Sleepover,USA,Comedy,2020-08-21,True,55,80,DOM,https://flixpatrol.com/title/the-sleepover,AME,2020,8
35,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,DOM,https://flixpatrol.com/title/lucifer,AME,2016,1
34,Movie,Project Power,USA,Action,2020-08-14,True,61,63,DOM,https://flixpatrol.com/title/project-power,AME,2020,8
34,TV Show,The Great Heist,Colombia,Unknown,2020-08-14,False,0,0,DOM,https://flixpatrol.com/title/the-great-heist,AME,2020,8
33,Movie,Work It,USA,Comedy,2020-08-07,True,61,0,DOM,https://flixpatrol.com/title/work-it-2020,AME,2020,8
33,TV Show,The Seven Deadly Sins,Japan,Animation,2014-10-05,True,82,0,DOM,https://flixpatrol.com/title/the-seven-deadly-sins,AME,2014,10
32,Movie,Wonder,USA,Drama,2017-11-13,False,80,93,DOM,https://flixpatrol.com/title/wonder,AME,2017,11
32,TV Show,Locked Up,Spain,Drama,2015-04-20,True,83,100,DOM,https://flixpatrol.com/title/locked-up,AME,2015,4
31,Movie,The Kissing Booth 2,United Kingdom,Romance,2020-07-24,True,62,28,DOM,https://flixpatrol.com/title/the-kissing-booth-2,AME,2020,7
31,TV Show,Dark Desire,Mexico,Drama,2020-07-15,True,75,0,DOM,https://flixpatrol.com/title/dark-desire,AME,2020,7
30,Movie,Parker,USA,Crime,2013-01-25,False,62,40,DOM,https://flixpatrol.com/title/parker,AME,2013,1
30,TV Show,Dark Desire,Mexico,Drama,2020-07-15,True,75,0,DOM,https://flixpatrol.com/title/dark-desire,AME,2020,7
29,Movie,The Old Guard,USA,Superhero,2020-07-10,True,82,80,DOM,https://flixpatrol.com/title/the-old-guard,AME,2020,7
29,TV Show,Dark Desire,Mexico,Drama,2020-07-15,True,75,0,DOM,https://flixpatrol.com/title/dark-desire,AME,2020,7
28,Movie,American Assassin,USA,Action,2017-09-14,False,70,35,DOM,https://flixpatrol.com/title/american-assassin,AME,2017,9
28,TV Show,Warrior Nun,USA,Fantasy,2020-07-02,True,69,0,DOM,https://flixpatrol.com/title/warrior-nun,AME,2020,7
27,Movie,Baby Driver,USA,Action,2017-06-28,False,78,92,DOM,https://flixpatrol.com/title/baby-driver,AME,2017,6
27,TV Show,Dark,Germany,Mystery,2017-12-01,True,87,94,DOM,https://flixpatrol.com/title/dark-2017,AME,2017,12
26,Movie,Lost Bullet,France,Crime,2020-06-19,True,62,0,DOM,https://flixpatrol.com/title/lost-bullet,AME,2020,6
26,TV Show,The Order,USA,Fantasy,2019-03-07,True,69,100,DOM,https://flixpatrol.com/title/the-order-2019,AME,2019,3
25,Movie,365 Days,Poland,Romance,2020-06-07,False,35,0,DOM,https://flixpatrol.com/title/365-days,AME,2020,6
25,TV Show,The Order,USA,Fantasy,2019-03-07,True,69,100,DOM,https://flixpatrol.com/title/the-order-2019,AME,2019,3
24,Movie,365 Days,Poland,Romance,2020-06-07,False,35,0,DOM,https://flixpatrol.com/title/365-days,AME,2020,6
24,TV Show,13 Reasons Why,USA,Drama,2017-03-31,True,84,39,DOM,https://flixpatrol.com/title/13-reasons-why,AME,2017,3
23,Movie,Unforgettable,USA,Unknown,2017-04-20,False,51,27,DOM,https://flixpatrol.com/title/unforgettable,AME,2017,4
23,Documentary TV,Jeffrey Epstein: Filthy Rich,USA,Documentary,2020-05-27,True,72,79,DOM,https://flixpatrol.com/title/jeffrey-epstein-filthy-rich,AME,2020,5
22,Movie,Mercury Rising,USA,Action,1998-04-03,False,61,17,DOM,https://flixpatrol.com/title/mercury-rising,AME,1998,4
22,TV Show,Dynasty,USA,Drama,2017-10-11,True,59,80,DOM,https://flixpatrol.com/title/dynasty-2017,AME,2017,10
21,Movie,Going in Style,USA,Comedy,2017-04-06,False,68,49,DOM,https://flixpatrol.com/title/going-in-style,AME,2017,4
21,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94,97,DOM,https://flixpatrol.com/title/the-last-dance,AME,2020,4
20,Movie,The Wrong Missy,USA,Comedy,2020-05-13,True,56,25,DOM,https://flixpatrol.com/title/the-wrong-missy,AME,2020,5
20,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94,97,DOM,https://flixpatrol.com/title/the-last-dance,AME,2020,4
19,Movie,Space Jam,USA,Comedy,1996-11-15,False,63,38,DOM,https://flixpatrol.com/title/space-jam,AME,1996,11
19,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94,97,DOM,https://flixpatrol.com/title/the-last-dance,AME,2020,4
18,Movie,Extraction,USA,Action,2020-04-24,True,70,68,DOM,https://flixpatrol.com/title/extraction-2020,AME,2020,4
18,TV Show,Never Have I Ever,USA,Comedy,2020-04-27,True,78,98,DOM,https://flixpatrol.com/title/never-have-i-ever,AME,2020,4
17,Movie,Que Leones,Dominican Republic,Unknown,2019-11-28,False,51,0,DOM,https://flixpatrol.com/title/que-leones,AME,2019,11
17,TV Show,El Dragón: Return of a Warrior,Mexico,Action,2019-10-04,True,70,0,DOM,https://flixpatrol.com/title/el-dragon-return-of-a-warrior,AME,2019,10
16,Movie,Que Leones,Dominican Republic,Unknown,2019-11-28,False,51,0,DOM,https://flixpatrol.com/title/que-leones,AME,2019,11
16,TV Show,Blindspot,USA,Crime,2015-09-21,False,74,0,DOM,https://flixpatrol.com/title/blindspot-2015,AME,2015,9
15,Movie,Journey 2: The Mysterious Island,USA,Adventure,2012-02-10,False,58,43,DOM,https://flixpatrol.com/title/journey-2-the-mysterious-island,AME,2012,2
15,TV Show,Money Heist,Spain,Action,2017-05-02,True,84,93,DOM,https://flixpatrol.com/title/money-heist,AME,2017,5
14,Movie,Miracle in Cell No. 7,Turkey,Drama,2019-10-10,False,83,0,DOM,https://flixpatrol.com/title/miracle-in-cell-no-7,AME,2019,10
14,TV Show,Toy Boy,Spain,Crime,2019-09-07,True,65,0,DOM,https://flixpatrol.com/title/toy-boy-2019,AME,2019,9
13,Movie,The Platform,Spain,Science Fiction,2020-03-20,True,73,0,DOM,https://flixpatrol.com/title/the-platform,AME,2020,3
13,TV Show,Toy Boy,Spain,Crime,2019-09-07,True,65,0,DOM,https://flixpatrol.com/title/toy-boy-2019,AME,2019,9
37,Movie,Sing,USA,Animated,2016-12-21,False,73,47,NLD,https://flixpatrol.com/title/sing,EUR,2016,12
37,TV Show,Undercover,Belgium,Crime,2019-02-24,True,80,83,NLD,https://flixpatrol.com/title/undercover,EUR,2019,2
36,Movie,A Star is Born,USA,Drama,2018-05-16,False,82,90,NLD,https://flixpatrol.com/title/a-star-is-born-2018,EUR,2018,5
36,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,NLD,https://flixpatrol.com/title/lucifer,EUR,2016,1
35,Movie,A Star is Born,USA,Drama,2018-05-16,False,82,90,NLD,https://flixpatrol.com/title/a-star-is-born-2018,EUR,2018,5
35,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,NLD,https://flixpatrol.com/title/lucifer,EUR,2016,1
34,Movie,Project Power,USA,Action,2020-08-14,True,61,63,NLD,https://flixpatrol.com/title/project-power,EUR,2020,8
34,TV Show,The Umbrella Academy,USA,Superhero,2019-02-15,True,83,82,NLD,https://flixpatrol.com/title/the-umbrella-academy,EUR,2019,2
33,Movie,Work It,USA,Comedy,2020-08-07,True,61,0,NLD,https://flixpatrol.com/title/work-it-2020,EUR,2020,8
33,TV Show,The Umbrella Academy,USA,Superhero,2019-02-15,True,83,82,NLD,https://flixpatrol.com/title/the-umbrella-academy,EUR,2019,2
32,Movie,American Sniper,USA,War,2014-12-25,False,73,0,NLD,https://flixpatrol.com/title/american-sniper,EUR,2014,12
32,TV Show,Locked Up,Spain,Drama,2015-04-20,True,83,100,NLD,https://flixpatrol.com/title/locked-up,EUR,2015,4
31,Movie,The Kissing Booth 2,United Kingdom,Romance,2020-07-24,True,62,28,NLD,https://flixpatrol.com/title/the-kissing-booth-2,EUR,2020,7
31,TV Show,Cursed,USA,Fantasy,2020-07-17,True,51,69,NLD,https://flixpatrol.com/title/cursed-2020,EUR,2020,7
30,Movie,Fatal Affair,USA,Drama,2020-07-16,False,46,0,NLD,https://flixpatrol.com/title/fatal-affair,EUR,2020,7
30,TV Show,Cursed,USA,Fantasy,2020-07-17,True,51,69,NLD,https://flixpatrol.com/title/cursed-2020,EUR,2020,7
29,Movie,The Old Guard,USA,Superhero,2020-07-10,True,82,80,NLD,https://flixpatrol.com/title/the-old-guard,EUR,2020,7
29,TV Show,Cursed,USA,Fantasy,2020-07-17,True,51,69,NLD,https://flixpatrol.com/title/cursed-2020,EUR,2020,7
28,Movie,Charlie and the Chocolate Factory,USA,Fantasy,2005-07-09,False,67,83,NLD,https://flixpatrol.com/title/charlie-and-the-chocolate-factory,EUR,2005,7
28,TV Show,Warrior Nun,USA,Fantasy,2020-07-02,True,69,0,NLD,https://flixpatrol.com/title/warrior-nun,EUR,2020,7
27,Movie,Escape From Pretoria,United Kingdom,Unknown,2020-03-06,False,68,68,NLD,https://flixpatrol.com/title/escape-from-pretoria-2020,EUR,2020,3
27,TV Show,The Sinner,USA,Crime,2017-08-02,True,80,90,NLD,https://flixpatrol.com/title/the-sinner,EUR,2017,8
26,Movie,The Meg,USA,Horror,2018-08-10,False,67,46,NLD,https://flixpatrol.com/title/the-meg,EUR,2018,8
26,TV Show,The Sinner,USA,Crime,2017-08-02,True,80,90,NLD,https://flixpatrol.com/title/the-sinner,EUR,2017,8
25,Movie,365 Days,Poland,Romance,2020-06-07,False,35,0,NLD,https://flixpatrol.com/title/365-days,EUR,2020,6
25,TV Show,13 Reasons Why,USA,Drama,2017-03-31,True,84,39,NLD,https://flixpatrol.com/title/13-reasons-why,EUR,2017,3
24,Movie,Assassin's Creed,USA,Science Fiction,2016-12-21,False,64,18,NLD,https://flixpatrol.com/title/assassins-creed,EUR,2016,12
24,TV Show,13 Reasons Why,USA,Drama,2017-03-31,True,84,39,NLD,https://flixpatrol.com/title/13-reasons-why,EUR,2017,3
23,Movie,Wind River,USA,Crime,2017-08-03,False,78,86,NLD,https://flixpatrol.com/title/wind-river,EUR,2017,8
23,Documentary TV,Jeffrey Epstein: Filthy Rich,USA,Documentary,2020-05-27,True,72,79,NLD,https://flixpatrol.com/title/jeffrey-epstein-filthy-rich,EUR,2020,5
22,Movie,Midway,USA,War,2019-11-06,False,69,0,NLD,https://flixpatrol.com/title/midway-2019,EUR,2019,11
22,TV Show,White Lines,United Kingdom,Crime,2020-05-15,True,61,64,NLD,https://flixpatrol.com/title/white-lines,EUR,2020,5
21,Movie,Killerman,USA,Action,2019-08-08,False,56,26,NLD,https://flixpatrol.com/title/killerman,EUR,2019,8
21,TV Show,White Lines,United Kingdom,Crime,2020-05-15,True,61,64,NLD,https://flixpatrol.com/title/white-lines,EUR,2020,5
20,Movie,The Wrong Missy,USA,Comedy,2020-05-13,True,56,25,NLD,https://flixpatrol.com/title/the-wrong-missy,EUR,2020,5
20,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94,97,NLD,https://flixpatrol.com/title/the-last-dance,EUR,2020,4
19,Movie,Dangerous Lies,USA,Thriller,2020-04-30,True,57,41,NLD,https://flixpatrol.com/title/dangerous-lies,EUR,2020,4
19,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94,97,NLD,https://flixpatrol.com/title/the-last-dance,EUR,2020,4
18,Movie,Extraction,USA,Action,2020-04-24,True,70,68,NLD,https://flixpatrol.com/title/extraction-2020,EUR,2020,4
18,TV Show,Never Have I Ever,USA,Comedy,2020-04-27,True,78,98,NLD,https://flixpatrol.com/title/never-have-i-ever,EUR,2020,4
17,Movie,Ocean's 8,USA,Crime,2018-06-08,False,62,0,NLD,https://flixpatrol.com/title/oceans-8,EUR,2018,6
17,TV Show,Too Hot to Handle,USA,Reality-Show,2020-04-17,True,42,37,NLD,https://flixpatrol.com/title/too-hot-to-handle,EUR,2020,4
16,Movie,Central Intelligence,USA,Action,2016-06-15,False,64,69,NLD,https://flixpatrol.com/title/central-intelligence,EUR,2016,6
16,TV Show,Money Heist,Spain,Action,2017-05-02,True,84,93,NLD,https://flixpatrol.com/title/money-heist,EUR,2017,5
15,Movie,Focus,USA,Crime,2015-02-27,False,66,56,NLD,https://flixpatrol.com/title/focus,EUR,2015,2
15,TV Show,Money Heist,Spain,Action,2017-05-02,True,84,93,NLD,https://flixpatrol.com/title/money-heist,EUR,2017,5
14,Movie,Angel Has Fallen,USA,Action,2019-08-21,False,64,39,NLD,https://flixpatrol.com/title/angel-has-fallen,EUR,2019,8
14,TV Show,Ozark,USA,Crime,2017-07-21,True,84,81,NLD,https://flixpatrol.com/title/ozark,EUR,2017,7
13,Movie,Angel Has Fallen,USA,Action,2019-08-21,False,64,39,NLD,https://flixpatrol.com/title/angel-has-fallen,EUR,2019,8
13,TV Show,The Letter for the King,United Kingdom,Fantasy,2020-03-20,True,59,60,NLD,https://flixpatrol.com/title/the-letter-for-the-king-2020,EUR,2020,3
12,Movie,John Wick: Chapter 3 – Parabellum,USA,Action,2019-05-15,False,82,0,NLD,https://flixpatrol.com/title/john-wick-chapter-3-–-parabellum,EUR,2019,5
12,TV Show,The Letter for the King,United Kingdom,Fantasy,2020-03-20,True,59,60,NLD,https://flixpatrol.com/title/the-letter-for-the-king-2020,EUR,2020,3
37,Movie,"Love, Guaranteed",USA,Comedy,2020-09-03,True,55,50,HUN,https://flixpatrol.com/title/love-guaranteed,EUR,2020,9
37,TV Show,Away,USA,Science Fiction,2020-09-04,True,71,73,HUN,https://flixpatrol.com/title/away-2020,EUR,2020,9
36,Movie,Project Power,USA,Action,2020-08-14,True,61,63,HUN,https://flixpatrol.com/title/project-power,EUR,2020,8
36,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,HUN,https://flixpatrol.com/title/lucifer,EUR,2016,1
35,Movie,The Sleepover,USA,Comedy,2020-08-21,True,55,80,HUN,https://flixpatrol.com/title/the-sleepover,EUR,2020,8
35,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,HUN,https://flixpatrol.com/title/lucifer,EUR,2016,1
34,Movie,Project Power,USA,Action,2020-08-14,True,61,63,HUN,https://flixpatrol.com/title/project-power,EUR,2020,8
34,TV Show,The Umbrella Academy,USA,Superhero,2019-02-15,True,83,82,HUN,https://flixpatrol.com/title/the-umbrella-academy,EUR,2019,2
33,Movie,Work It,USA,Comedy,2020-08-07,True,61,0,HUN,https://flixpatrol.com/title/work-it-2020,EUR,2020,8
33,TV Show,The Umbrella Academy,USA,Superhero,2019-02-15,True,83,82,HUN,https://flixpatrol.com/title/the-umbrella-academy,EUR,2019,2
32,Movie,The Kissing Booth 2,United Kingdom,Romance,2020-07-24,True,62,28,HUN,https://flixpatrol.com/title/the-kissing-booth-2,EUR,2020,7
32,TV Show,The Umbrella Academy,USA,Superhero,2019-02-15,True,83,82,HUN,https://flixpatrol.com/title/the-umbrella-academy,EUR,2019,2
31,Movie,The Kissing Booth 2,United Kingdom,Romance,2020-07-24,True,62,28,HUN,https://flixpatrol.com/title/the-kissing-booth-2,EUR,2020,7
31,TV Show,Cursed,USA,Fantasy,2020-07-17,True,51,69,HUN,https://flixpatrol.com/title/cursed-2020,EUR,2020,7
30,Movie,The Old Guard,USA,Superhero,2020-07-10,True,82,80,HUN,https://flixpatrol.com/title/the-old-guard,EUR,2020,7
30,TV Show,Cursed,USA,Fantasy,2020-07-17,True,51,69,HUN,https://flixpatrol.com/title/cursed-2020,EUR,2020,7
29,Movie,The Old Guard,USA,Superhero,2020-07-10,True,82,80,HUN,https://flixpatrol.com/title/the-old-guard,EUR,2020,7
29,TV Show,Warrior Nun,USA,Fantasy,2020-07-02,True,69,0,HUN,https://flixpatrol.com/title/warrior-nun,EUR,2020,7
28,Movie,365 Days,Poland,Romance,2020-06-07,False,35,0,HUN,https://flixpatrol.com/title/365-days,EUR,2020,6
28,TV Show,Warrior Nun,USA,Fantasy,2020-07-02,True,69,0,HUN,https://flixpatrol.com/title/warrior-nun,EUR,2020,7
27,Movie,Eurovision Song Contest: The Story of Fire Saga,USA,Comedy,2020-06-26,True,78,63,HUN,https://flixpatrol.com/title/eurovision-song-contest-the-story-of-fire-saga,EUR,2020,6
27,TV Show,Dark,Germany,Mystery,2017-12-01,True,87,94,HUN,https://flixpatrol.com/title/dark-2017,EUR,2017,12
26,Movie,Feel the Beat,USA,Comedy,2020-06-19,True,64,46,HUN,https://flixpatrol.com/title/feel-the-beat-2020,EUR,2020,6
26,TV Show,The Sinner,USA,Crime,2017-08-02,True,80,90,HUN,https://flixpatrol.com/title/the-sinner,EUR,2017,8
25,Movie,365 Days,Poland,Romance,2020-06-07,False,35,0,HUN,https://flixpatrol.com/title/365-days,EUR,2020,6
25,TV Show,The Woods,USA,Crime,2020-06-12,True,65,0,HUN,https://flixpatrol.com/title/the-woods-2020,EUR,2020,6
24,Movie,365 Days,Poland,Romance,2020-06-07,False,35,0,HUN,https://flixpatrol.com/title/365-days,EUR,2020,6
24,TV Show,13 Reasons Why,USA,Drama,2017-03-31,True,84,39,HUN,https://flixpatrol.com/title/13-reasons-why,EUR,2017,3
23,Movie,The Last Days of American Crime,USA,Science Fiction,2020-06-05,True,40,0,HUN,https://flixpatrol.com/title/the-last-days-of-american-crime,EUR,2020,6
23,TV Show,Space Force,USA,Comedy,2020-05-29,True,70,41,HUN,https://flixpatrol.com/title/space-force,EUR,2020,5
22,Movie,Harry Potter and the Philosopher's Stone,United Kingdom,Fantasy,2001-11-04,False,75,0,HUN,https://flixpatrol.com/title/harry-potter-and-the-philosophers-stone,EUR,2001,11
22,TV Show,Space Force,USA,Comedy,2020-05-29,True,70,41,HUN,https://flixpatrol.com/title/space-force,EUR,2020,5
21,Movie,Harry Potter and the Philosopher's Stone,United Kingdom,Fantasy,2001-11-04,False,75,0,HUN,https://flixpatrol.com/title/harry-potter-and-the-philosophers-stone,EUR,2001,11
21,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94,97,HUN,https://flixpatrol.com/title/the-last-dance,EUR,2020,4
20,Movie,The Wrong Missy,USA,Comedy,2020-05-13,True,56,25,HUN,https://flixpatrol.com/title/the-wrong-missy,EUR,2020,5
20,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94,97,HUN,https://flixpatrol.com/title/the-last-dance,EUR,2020,4
19,Movie,Extraction,USA,Action,2020-04-24,True,70,68,HUN,https://flixpatrol.com/title/extraction-2020,EUR,2020,4
19,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94,97,HUN,https://flixpatrol.com/title/the-last-dance,EUR,2020,4
18,Movie,Extraction,USA,Action,2020-04-24,True,70,68,HUN,https://flixpatrol.com/title/extraction-2020,EUR,2020,4
18,TV Show,Never Have I Ever,USA,Comedy,2020-04-27,True,78,98,HUN,https://flixpatrol.com/title/never-have-i-ever,EUR,2020,4
17,Movie,Earth and Blood,France,Action,2020-04-17,True,50,0,HUN,https://flixpatrol.com/title/earth-and-blood,EUR,2020,4
17,TV Show,Too Hot to Handle,USA,Reality-Show,2020-04-17,True,42,37,HUN,https://flixpatrol.com/title/too-hot-to-handle,EUR,2020,4
16,Movie,Love. Wedding. Repeat,Italy,Comedy,2020-04-10,True,55,34,HUN,https://flixpatrol.com/title/love-wedding-repeat,EUR,2020,4
16,TV Show,Money Heist,Spain,Action,2017-05-02,True,84,93,HUN,https://flixpatrol.com/title/money-heist,EUR,2017,5
15,Movie,Coffee & Kareem,USA,Comedy,2020-04-03,True,50,19,HUN,https://flixpatrol.com/title/coffee-kareem,EUR,2020,4
15,TV Show,Money Heist,Spain,Action,2017-05-02,True,84,93,HUN,https://flixpatrol.com/title/money-heist,EUR,2017,5
14,Movie,The Platform,Spain,Science Fiction,2020-03-20,True,73,0,HUN,https://flixpatrol.com/title/the-platform,EUR,2020,3
